id,text,label,domain,spam_category,split,template_group
synthetic-v11-00180,Vérification nécessaire : Votre accès sera suspendu si vous ne confirmez pas vos informations. Ouvrez la page sécurisée pour confirmer vos données. Dossier Amiens-1179. La procédure expire dans quelques heures,spam,sms,phishing,train,7dc7500004bbee1b
synthetic-v11-00181,Alerte sécurité : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Lyon-1180. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,bf04c17ada2e2e41
synthetic-v11-00182,Vérification nécessaire : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Nantes-1181.,spam,sms,phishing,train,86ed40bfcde0e72a
synthetic-v11-00184,Vérification nécessaire : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Toulouse-1183. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,5ef6f481165769ab
synthetic-v11-00186,Vérification nécessaire : Votre accès sera suspendu si vous ne confirmez pas vos informations. Ouvrez la page sécurisée pour confirmer vos données. Dossier Marseille-1185. La procédure expire dans quelques heures,spam,sms,phishing,train,7dc7500004bbee1b
synthetic-v11-00187,Alerte sécurité : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Strasbourg-1186. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,bf04c17ada2e2e41
synthetic-v11-00188,Vérification nécessaire : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Reims-1187.,spam,sms,phishing,train,86ed40bfcde0e72a
synthetic-v11-00190,Vérification nécessaire : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Amiens-1189. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,5ef6f481165769ab
synthetic-v11-00192,Vérification nécessaire : Votre accès sera suspendu si vous ne confirmez pas vos informations. Ouvrez la page sécurisée pour confirmer vos données. Dossier Nantes-1191. La procédure expire dans quelques heures,spam,sms,phishing,train,7dc7500004bbee1b
synthetic-v11-00193,Alerte sécurité : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Bordeaux-1192. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,bf04c17ada2e2e41
synthetic-v11-00194,Vérification nécessaire : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Toulouse-1193.,spam,sms,phishing,train,86ed40bfcde0e72a
synthetic-v11-00196,Vérification nécessaire : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Marseille-1195. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,5ef6f481165769ab
synthetic-v11-00198,Vérification nécessaire : Votre accès sera suspendu si vous ne confirmez pas vos informations. Ouvrez la page sécurisée pour confirmer vos données. Dossier Reims-1197. La procédure expire dans quelques heures,spam,sms,phishing,train,7dc7500004bbee1b
synthetic-v11-00199,Alerte sécurité : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Angers-1198. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,bf04c17ada2e2e41
synthetic-v11-00200,Vérification nécessaire : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Amiens-1199.,spam,sms,phishing,train,86ed40bfcde0e72a
synthetic-v11-00202,Vérification nécessaire : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Nantes-1201. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,5ef6f481165769ab
synthetic-v11-00204,Vérification nécessaire : Votre accès sera suspendu si vous ne confirmez pas vos informations. Ouvrez la page sécurisée pour confirmer vos données. Dossier Toulouse-1203. La procédure expire dans quelques heures,spam,sms,phishing,train,7dc7500004bbee1b
synthetic-v11-00205,Alerte sécurité : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Rouen-1204. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,bf04c17ada2e2e41
synthetic-v11-00206,Vérification nécessaire : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Marseille-1205.,spam,sms,phishing,train,86ed40bfcde0e72a
synthetic-v11-00208,Vérification nécessaire : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Reims-1207. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,5ef6f481165769ab
synthetic-v11-00210,Vérification nécessaire : Votre accès sera suspendu si vous ne confirmez pas vos informations. Ouvrez la page sécurisée pour confirmer vos données. Dossier Amiens-1209. La procédure expire dans quelques heures,spam,sms,phishing,train,7dc7500004bbee1b
synthetic-v11-00211,Alerte sécurité : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Lyon-1210. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,bf04c17ada2e2e41
synthetic-v11-00212,Vérification nécessaire : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Nantes-1211.,spam,sms,phishing,train,86ed40bfcde0e72a
synthetic-v11-00214,Vérification nécessaire : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Toulouse-1213. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,5ef6f481165769ab
synthetic-v11-00216,Vérification nécessaire : Votre accès sera suspendu si vous ne confirmez pas vos informations. Ouvrez la page sécurisée pour confirmer vos données. Dossier Marseille-1215. La procédure expire dans quelques heures,spam,sms,phishing,train,7dc7500004bbee1b
synthetic-v11-00217,Alerte sécurité : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Strasbourg-1216. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,bf04c17ada2e2e41
synthetic-v11-00218,Vérification nécessaire : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Reims-1217.,spam,sms,phishing,train,86ed40bfcde0e72a
synthetic-v11-00220,Vérification nécessaire : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Amiens-1219. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,5ef6f481165769ab
synthetic-v11-00222,Vérification nécessaire : Votre accès sera suspendu si vous ne confirmez pas vos informations. Ouvrez la page sécurisée pour confirmer vos données. Dossier Nantes-1221. La procédure expire dans quelques heures,spam,sms,phishing,train,7dc7500004bbee1b
synthetic-v11-00223,Alerte sécurité : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Bordeaux-1222. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,bf04c17ada2e2e41
synthetic-v11-00224,Vérification nécessaire : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Toulouse-1223.,spam,sms,phishing,train,86ed40bfcde0e72a
synthetic-v11-00226,Vérification nécessaire : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Marseille-1225. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,5ef6f481165769ab
synthetic-v11-00228,Vérification nécessaire : Votre accès sera suspendu si vous ne confirmez pas vos informations. Ouvrez la page sécurisée pour confirmer vos données. Dossier Reims-1227. La procédure expire dans quelques heures,spam,sms,phishing,train,7dc7500004bbee1b
synthetic-v11-00229,Alerte sécurité : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Angers-1228. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,bf04c17ada2e2e41
synthetic-v11-00230,Vérification nécessaire : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Amiens-1229.,spam,sms,phishing,train,86ed40bfcde0e72a
synthetic-v11-00232,Vérification nécessaire : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Nantes-1231. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,5ef6f481165769ab
synthetic-v11-00234,Vérification nécessaire : Votre accès sera suspendu si vous ne confirmez pas vos informations. Ouvrez la page sécurisée pour confirmer vos données. Dossier Toulouse-1233. La procédure expire dans quelques heures,spam,sms,phishing,train,7dc7500004bbee1b
synthetic-v11-00235,Alerte sécurité : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Rouen-1234. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,bf04c17ada2e2e41
synthetic-v11-00236,Vérification nécessaire : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Marseille-1235.,spam,sms,phishing,train,86ed40bfcde0e72a
synthetic-v11-00238,Vérification nécessaire : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Reims-1237. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,5ef6f481165769ab
synthetic-v11-00240,Vérification nécessaire : Votre accès sera suspendu si vous ne confirmez pas vos informations. Ouvrez la page sécurisée pour confirmer vos données. Dossier Amiens-1239. La procédure expire dans quelques heures,spam,sms,phishing,train,7dc7500004bbee1b
synthetic-v11-00241,Alerte sécurité : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Lyon-1240. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,bf04c17ada2e2e41
synthetic-v11-00242,Vérification nécessaire : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Nantes-1241.,spam,sms,phishing,train,86ed40bfcde0e72a
synthetic-v11-00244,Vérification nécessaire : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Toulouse-1243. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,5ef6f481165769ab
synthetic-v11-00246,Vérification nécessaire : Votre accès sera suspendu si vous ne confirmez pas vos informations. Ouvrez la page sécurisée pour confirmer vos données. Dossier Marseille-1245. La procédure expire dans quelques heures,spam,sms,phishing,train,7dc7500004bbee1b
synthetic-v11-00247,Alerte sécurité : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Strasbourg-1246. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,bf04c17ada2e2e41
synthetic-v11-00248,Vérification nécessaire : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Reims-1247.,spam,sms,phishing,train,86ed40bfcde0e72a
synthetic-v11-00250,Vérification nécessaire : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Amiens-1249. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,5ef6f481165769ab
synthetic-v11-00252,Vérification nécessaire : Votre accès sera suspendu si vous ne confirmez pas vos informations. Ouvrez la page sécurisée pour confirmer vos données. Dossier Nantes-1251. La procédure expire dans quelques heures,spam,sms,phishing,train,7dc7500004bbee1b
synthetic-v11-00253,Alerte sécurité : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Bordeaux-1252. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,bf04c17ada2e2e41
synthetic-v11-00254,Vérification nécessaire : Une activité inhabituelle a été détectée sur votre espace. Ouvrez la page sécurisée pour confirmer vos données. Dossier Toulouse-1253.,spam,sms,phishing,train,86ed40bfcde0e72a
synthetic-v11-00256,Vérification nécessaire : Votre compte doit être vérifié avant ce soir. Ouvrez la page sécurisée pour confirmer vos données. Dossier Marseille-1255. Merci de ne jamais communiquer votre code par téléphone,spam,sms,phishing,train,5ef6f481165769ab
